686.972	39.7282
686.36	39.7282
685.747	39.7282
685.135	39.7282
684.523	39.7282
683.912	39.7282
683.299	39.7129
682.687	39.7286
682.074	39.6668
681.461	39.5062
680.849	39.6339
680.236	39.5813
679.623	39.5531
679.01	39.5185
678.398	39.5258
677.786	39.5185
677.173	39.5404
676.56	39.5185
675.947	39.5843
675.334	39.5185
674.721	39.716
674.108	39.5432
673.494	39.5926
672.881	39.6172
672.268	39.5843
671.654	39.598
671.041	39.6382
670.427	39.6506
669.815	39.7533
669.201	39.6791
668.588	39.5803
667.974	39.5926
667.36	39.5308
666.746	39.7901
666.133	39.6674
665.519	39.7561
664.905	39.7379
664.291	39.7205
663.677	39.7382
663.063	39.7322
662.448	39.7303
661.834	39.7335
661.22	39.732
660.606	39.7319
659.991	39.75
659.377	39.7613
658.762	39.8025
658.148	39.7901
657.533	39.7846
656.919	39.7924
656.304	39.7862
655.689	39.7862
655.075	39.7778
654.46	39.7901
653.845	39.8025
653.23	39.7407
652.615	39.7284
652	39.7037
651.385	39.7481
650.77	39.8148
650.155	39.7531
649.539	39.772
648.924	39.78
648.309	39.7684
647.693	39.7734
647.078	39.7739
646.463	39.7719
645.847	39.7731
645.232	39.7649
644.616	39.7435
643.999	39.7407
643.383	39.6667
642.767	39.6296
642.152	39.6914
641.536	39.6667
640.92	39.5803
640.304	39.6296
639.688	39.6593
639.072	39.6049
638.456	39.8148
637.84	39.6667
637.223	39.7358
636.607	39.7778
635.991	39.8149
635.373	39.8024
634.757	39.8025
634.14	39.8247
633.524	39.8018
632.907	39.7778
632.29	39.8014
631.674	39.7937
631.057	39.791
630.44	39.7953
629.822	39.774
629.205	39.7691
628.588	39.716
627.971	39.7753
627.354	39.8395
626.737	39.7777
626.12	39.8148
625.503	39.8272
624.884	39.6666
624.267	39.7136
623.65	39.5926
623.032	39.6666
622.415	39.6666
621.798	39.655
621.18	39.6514
620.561	39.6317
619.943	39.6368
619.326	39.6412
618.708	39.6419
618.09	39.6543
617.472	39.7161
616.853	39.6173
616.235	39.7283
615.617	39.6757
614.999	39.6749
614.381	39.642
613.763	39.712
613.143	39.6914
612.525	39.8025
611.907	39.7654
611.289	39.8395
610.67	39.8025
610.051	39.8024
609.432	39.8148
608.814	39.8066
608.195	39.8079
607.576	39.8098
606.956	39.8081
606.338	39.8086
605.719	39.8088
605.1	39.8085
604.481	39.8086
603.861	39.8086
603.242	39.8086
602.623	39.8086
602.004	39.8086
601.383	39.8086
600.764	39.8086
600.145	39.8267
599.525	39.8428
598.905	39.881
598.285	39.8889
597.666	39.8769
597.046	39.8849
596.425	39.8869
595.806	39.82
595.186	39.7937
594.567	39.6882
593.945	39.6882
593.326	39.755
592.706	39.7477
592.086	39.8887
591.465	39.7185
590.845	39.7683
590.225	39.9012
589.603	39.8642
588.983	39.8588
588.363	39.8814
587.742	39.9013
587.121	39.8672
586.5	39.8271
585.88	39.866
585.258	39.8396
584.638	39.8949
584.017	39.8668
583.395	39.8671
582.774	39.8763
582.154	39.8701
581.532	39.8262
580.911	39.8158
580.29	39.6915
579.668	39.8148
579.047	39.7859
578.426	39.8052
577.805	39.8024
577.182	39.7983
576.561	39.7777
575.938	39.7942
575.317	39.716
574.696	39.8642
574.073	39.7613
573.452	39.7733
572.83	39.7037
572.207	39.8209
571.586	39.8024
570.964	39.8394
570.341	39.8129
569.719	39.9185
569.098	39.8569
568.474	39.8628
567.853	39.8794
567.229	39.8664
566.607	39.8695
565.985	39.8718
565.362	39.8834
564.74	39.8877
564.117	39.926
563.494	39.8826
562.872	39.8766
562.248	39.8395
561.625	39.8272
561.003	39.7162
560.379	39.7902
559.757	39.7902
559.133	39.7778
558.51	39.8395
557.886	39.889
557.263	39.8765
556.64	39.8764
556.016	39.9136
555.393	39.9056
554.769	39.9135
554.146	39.9482
553.521	39.9263
552.898	39.9506
552.275	39.9135
551.651	39.8395
551.027	39.8395
550.403	39.8765
549.779	39.7655
549.155	39.8148
548.531	39.7407
547.906	39.7655
547.283	39.7654
546.659	39.79
546.034	39.8395
545.41	39.8025
544.785	39.8642
544.161	39.9383
543.536	39.963
542.912	39.8149
542.287	39.8519
541.663	39.7655
541.037	39.8426
540.413	39.8426
539.788	39.9383
539.163	39.8148
538.538	39.8519
537.914	39.8394
537.288	39.8765
536.663	39.8494
536.037	39.8518
535.413	39.8272
534.787	39.8271
534.162	39.8251
533.536	39.8078
532.911	39.7942
532.285	39.7655
531.66	39.7901
531.034	39.8395
530.409	39.7654
529.783	39.7901
529.158	39.8642
528.531	39.9136
527.905	39.8025
527.28	39.7901
526.653	39.8148
526.028	39.7778
525.401	39.7901
524.776	39.8518
524.149	39.9877
523.523	39.9037
522.896	39.9259
522.271	39.9629
521.644	39.9845
521.016	39.9796
520.391	39.978
519.763	40
519.138	39.9631
518.51	39.8272
517.884	39.8982
517.257	39.8562
516.63	39.8024
516.003	39.7901
515.376	39.8228
514.75	39.8394
514.122	39.8261
513.494	39.8394
512.868	39.8353
512.24	39.834
511.614	39.8272
510.986	39.8322
510.358	39.8178
509.731	39.8065
509.103	39.7778
508.476	39.7778
507.848	39.7777
507.22	39.9877
506.593	39.9999
505.965	39.9568
505.336	40.0124
504.709	40.0061
504.081	40.0092
503.452	40.0023
502.825	39.9998
502.196	39.9815
501.569	40
500.94	39.963
500.311	39.9754
499.684	39.9858
499.055	40.005
498.426	39.9914
497.798	40.0041
497.169	39.9869
496.54	39.9671
495.912	39.926
495.283	39.926
494.654	39.8765
494.026	39.8765
493.397	39.8642
492.767	39.8642
492.139	39.8148
